"country_code","boundary_set_id","boundary_level","area_unit_id","area_code","area_name","year","population_total","population_total_basis","religious_affiliation_count","religious_affiliation_percent","no_religion_count","no_religion_percent","place_count","places_per_10000_residents","place_density_per_sq_km","land_area_sq_km","site_snapshot_date","place_count_basis","source_dataset_ids","quality_flag"
"US","us-county-2020","county","us-county-2020:20079","20079","Harvey County, KS",2010,34684,"resident population (denominator of published adherence rates)",19470,56.14,,,,,,1397.96,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:20081","20081","Haskell County, KS",2010,4256,"resident population (denominator of published adherence rates)",2306,54.18,,,,,,1495.77,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:20083","20083","Hodgeman County, KS",2010,1916,"resident population (denominator of published adherence rates)",1281,66.86,,,,,,2227.37,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:20085","20085","Jackson County, KS",2010,13462,"resident population (denominator of published adherence rates)",5699,42.33,,,,,,1699.6,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:20087","20087","Jefferson County, KS",2010,19126,"resident population (denominator of published adherence rates)",7590,39.68,,,,,,1379.49,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:20089","20089","Jewell County, KS",2010,3077,"resident population (denominator of published adherence rates)",1825,59.31,,,,,,2356.81,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:20091","20091","Johnson County, KS",2010,544179,"resident population (denominator of published adherence rates)",296689,54.52,,,,,,1226.69,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:20093","20093","Kearny County, KS",2010,3977,"resident population (denominator of published adherence rates)",2838,71.36,,,,,,2254.7,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:20095","20095","Kingman County, KS",2010,7858,"resident population (denominator of published adherence rates)",4959,63.11,,,,,,2236.25,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:20097","20097","Kiowa County, KS",2010,2553,"resident population (denominator of published adherence rates)",2087,81.75,,,,,,1871.63,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:20099","20099","Labette County, KS",2010,21607,"resident population (denominator of published adherence rates)",10874,50.33,,,,,,1671.56,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:20101","20101","Lane County, KS",2010,1750,"resident population (denominator of published adherence rates)",1576,90.06,,,,,,1858.08,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:20103","20103","Leavenworth County, KS",2010,76227,"resident population (denominator of published adherence rates)",24816,32.56,,,,,,1200.22,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:20105","20105","Lincoln County, KS",2010,3241,"resident population (denominator of published adherence rates)",1882,58.07,,,,,,1863.23,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:20107","20107","Linn County, KS",2010,9656,"resident population (denominator of published adherence rates)",2802,29.02,,,,,,1538.66,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:20109","20109","Logan County, KS",2010,2756,"resident population (denominator of published adherence rates)",2286,82.95,,,,,,2779.04,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:20111","20111","Lyon County, KS",2010,33690,"resident population (denominator of published adherence rates)",14842,44.05,,,,,,2194.96,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:20113","20113","McPherson County, KS",2010,29180,"resident population (denominator of published adherence rates)",18196,62.36,,,,,,2326.55,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:20115","20115","Marion County, KS",2010,12660,"resident population (denominator of published adherence rates)",7048,55.67,,,,,,2445.72,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:20117","20117","Marshall County, KS",2010,10117,"resident population (denominator of published adherence rates)",6444,63.69,,,,,,2331.44,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:20119","20119","Meade County, KS",2010,4575,"resident population (denominator of published adherence rates)",3332,72.83,,,,,,2533.22,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:20121","20121","Miami County, KS",2010,32787,"resident population (denominator of published adherence rates)",16091,49.08,,,,,,1491.52,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:20123","20123","Mitchell County, KS",2010,6373,"resident population (denominator of published adherence rates)",5048,79.21,,,,,,1817.63,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:20125","20125","Montgomery County, KS",2010,35471,"resident population (denominator of published adherence rates)",19144,53.97,,,,,,1666.9,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:20127","20127","Morris County, KS",2010,5923,"resident population (denominator of published adherence rates)",3421,57.76,,,,,,1800.93,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:20129","20129","Morton County, KS",2010,3233,"resident population (denominator of published adherence rates)",1645,50.88,,,,,,1889.99,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:20131","20131","Nemaha County, KS",2010,10178,"resident population (denominator of published adherence rates)",7728,75.93,,,,,,1858.13,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:20133","20133","Neosho County, KS",2010,16512,"resident population (denominator of published adherence rates)",9419,57.04,,,,,,1480.13,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:20135","20135","Ness County, KS",2010,3107,"resident population (denominator of published adherence rates)",2956,95.14,,,,,,2783.56,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:20137","20137","Norton County, KS",2010,5671,"resident population (denominator of published adherence rates)",3279,57.82,,,,,,2274.12,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:20139","20139","Osage County, KS",2010,16295,"resident population (denominator of published adherence rates)",6725,41.27,,,,,,1827.25,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:20141","20141","Osborne County, KS",2010,3858,"resident population (denominator of published adherence rates)",2276,58.99,,,,,,2311.6,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:20143","20143","Ottawa County, KS",2010,6091,"resident population (denominator of published adherence rates)",2467,40.5,,,,,,1866.68,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:20145","20145","Pawnee County, KS",2010,6973,"resident population (denominator of published adherence rates)",3815,54.71,,,,,,1953.53,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:20147","20147","Phillips County, KS",2010,5642,"resident population (denominator of published adherence rates)",4171,73.93,,,,,,2294.4,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:20149","20149","Pottawatomie County, KS",2010,21604,"resident population (denominator of published adherence rates)",7476,34.6,,,,,,2177.51,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:20151","20151","Pratt County, KS",2010,9656,"resident population (denominator of published adherence rates)",5301,54.9,,,,,,1903.74,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:20153","20153","Rawlins County, KS",2010,2519,"resident population (denominator of published adherence rates)",1596,63.36,,,,,,2769.78,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:20155","20155","Reno County, KS",2010,64511,"resident population (denominator of published adherence rates)",34135,52.91,,,,,,3251.23,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:20157","20157","Republic County, KS",2010,4980,"resident population (denominator of published adherence rates)",3177,63.8,,,,,,1858,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:20159","20159","Rice County, KS",2010,10083,"resident population (denominator of published adherence rates)",5937,58.88,,,,,,1880.94,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:20161","20161","Riley County, KS",2010,71115,"resident population (denominator of published adherence rates)",24935,35.06,,,,,,1579.12,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:20163","20163","Rooks County, KS",2010,5181,"resident population (denominator of published adherence rates)",3563,68.77,,,,,,2306.45,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:20165","20165","Rush County, KS",2010,3307,"resident population (denominator of published adherence rates)",2529,76.47,,,,,,1859,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:20167","20167","Russell County, KS",2010,6970,"resident population (denominator of published adherence rates)",4228,60.66,,,,,,2295.4,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:20169","20169","Saline County, KS",2010,55606,"resident population (denominator of published adherence rates)",27513,49.48,,,,,,1865.43,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:20171","20171","Scott County, KS",2010,4936,"resident population (denominator of published adherence rates)",4289,86.89,,,,,,1858.54,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:20173","20173","Sedgwick County, KS",2010,498365,"resident population (denominator of published adherence rates)",254423,51.05,,,,,,2582.05,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:20175","20175","Seward County, KS",2010,22952,"resident population (denominator of published adherence rates)",10541,45.93,,,,,,1656.69,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:20177","20177","Shawnee County, KS",2010,177934,"resident population (denominator of published adherence rates)",84485,47.48,,,,,,1409.02,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:20179","20179","Sheridan County, KS",2010,2556,"resident population (denominator of published adherence rates)",1918,75.04,,,,,,2320.52,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:20181","20181","Sherman County, KS",2010,6010,"resident population (denominator of published adherence rates)",3155,52.5,,,,,,2735.19,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:20183","20183","Smith County, KS",2010,3853,"resident population (denominator of published adherence rates)",2998,77.81,,,,,,2319.24,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:20185","20185","Stafford County, KS",2010,4437,"resident population (denominator of published adherence rates)",2521,56.82,,,,,,2051.39,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:20187","20187","Stanton County, KS",2010,2235,"resident population (denominator of published adherence rates)",1436,64.25,,,,,,1762.1,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:20189","20189","Stevens County, KS",2010,5724,"resident population (denominator of published adherence rates)",3624,63.31,,,,,,1883.59,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:20191","20191","Sumner County, KS",2010,24132,"resident population (denominator of published adherence rates)",14841,61.5,,,,,,3060.51,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:20193","20193","Thomas County, KS",2010,7900,"resident population (denominator of published adherence rates)",4185,52.97,,,,,,2783.43,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:20195","20195","Trego County, KS",2010,3001,"resident population (denominator of published adherence rates)",1922,64.05,,,,,,2303.73,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:20197","20197","Wabaunsee County, KS",2010,7053,"resident population (denominator of published adherence rates)",2599,36.85,,,,,,2057.32,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:20199","20199","Wallace County, KS",2010,1485,"resident population (denominator of published adherence rates)",998,67.21,,,,,,2366.35,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:20201","20201","Washington County, KS",2010,5799,"resident population (denominator of published adherence rates)",4898,84.46,,,,,,2317.42,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:20203","20203","Wichita County, KS",2010,2234,"resident population (denominator of published adherence rates)",1443,64.59,,,,,,1861.08,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:20205","20205","Wilson County, KS",2010,9409,"resident population (denominator of published adherence rates)",4718,50.14,,,,,,1477.39,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:20207","20207","Woodson County, KS",2010,3309,"resident population (denominator of published adherence rates)",1722,52.04,,,,,,1289.34,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:20209","20209","Wyandotte County, KS",2010,157505,"resident population (denominator of published adherence rates)",77249,49.05,,,,,,392.74,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:21001","21001","Adair County, KY",2010,18656,"resident population (denominator of published adherence rates)",6631,35.54,,,,,,1049.69,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:21003","21003","Allen County, KY",2010,19956,"resident population (denominator of published adherence rates)",6213,31.13,,,,,,891.84,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:21005","21005","Anderson County, KY",2010,21421,"resident population (denominator of published adherence rates)",12827,59.88,,,,,,523.61,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:21007","21007","Ballard County, KY",2010,8249,"resident population (denominator of published adherence rates)",6788,82.29,,,,,,639.54,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:21009","21009","Barren County, KY",2010,42173,"resident population (denominator of published adherence rates)",20101,47.66,,,,,,1262.84,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:21011","21011","Bath County, KY",2010,11591,"resident population (denominator of published adherence rates)",4970,42.88,,,,,,722.08,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:21013","21013","Bell County, KY",2010,28691,"resident population (denominator of published adherence rates)",21041,73.34,,,,,,929.97,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:21015","21015","Boone County, KY",2010,118811,"resident population (denominator of published adherence rates)",59315,49.92,,,,,,637.88,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:21017","21017","Bourbon County, KY",2010,19985,"resident population (denominator of published adherence rates)",11110,55.59,,,,,,750.44,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:21019","21019","Boyd County, KY",2010,49542,"resident population (denominator of published adherence rates)",29012,58.56,,,,,,414.05,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:21021","21021","Boyle County, KY",2010,28432,"resident population (denominator of published adherence rates)",23769,83.6,,,,,,467.1,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:21023","21023","Bracken County, KY",2010,8488,"resident population (denominator of published adherence rates)",4479,52.77,,,,,,525.03,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:21025","21025","Breathitt County, KY",2010,13878,"resident population (denominator of published adherence rates)",2049,14.76,,,,,,1275.35,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:21027","21027","Breckinridge County, KY",2010,20059,"resident population (denominator of published adherence rates)",10538,52.54,,,,,,1475.8,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:21029","21029","Bullitt County, KY",2010,74319,"resident population (denominator of published adherence rates)",24707,33.24,,,,,,769.36,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:21031","21031","Butler County, KY",2010,12690,"resident population (denominator of published adherence rates)",8749,68.94,,,,,,1103.57,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:21033","21033","Caldwell County, KY",2010,12984,"resident population (denominator of published adherence rates)",11815,91,,,,,,893,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:21035","21035","Calloway County, KY",2010,37191,"resident population (denominator of published adherence rates)",22018,59.2,,,,,,997.22,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:21037","21037","Campbell County, KY",2010,90336,"resident population (denominator of published adherence rates)",44442,49.2,,,,,,391.97,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:21039","21039","Carlisle County, KY",2010,5104,"resident population (denominator of published adherence rates)",2773,54.33,,,,,,490.65,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:21041","21041","Carroll County, KY",2010,10811,"resident population (denominator of published adherence rates)",5149,47.63,,,,,,333.27,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:21043","21043","Carter County, KY",2010,27720,"resident population (denominator of published adherence rates)",7377,26.61,,,,,,1060.59,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:21045","21045","Casey County, KY",2010,15955,"resident population (denominator of published adherence rates)",7338,45.99,,,,,,1150.57,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:21047","21047","Christian County, KY",2010,73955,"resident population (denominator of published adherence rates)",39673,53.64,,,,,,1858.34,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:21049","21049","Clark County, KY",2010,35613,"resident population (denominator of published adherence rates)",18611,52.26,,,,,,653.94,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:21051","21051","Clay County, KY",2010,21730,"resident population (denominator of published adherence rates)",9624,44.29,,,,,,1215.47,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:21053","21053","Clinton County, KY",2010,10272,"resident population (denominator of published adherence rates)",5032,48.99,,,,,,510.88,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:21055","21055","Crittenden County, KY",2010,9315,"resident population (denominator of published adherence rates)",6029,64.72,,,,,,932.3,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:21057","21057","Cumberland County, KY",2010,6856,"resident population (denominator of published adherence rates)",2850,41.57,,,,,,790.45,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:21059","21059","Daviess County, KY",2010,96656,"resident population (denominator of published adherence rates)",67549,69.89,,,,,,1187.23,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:21061","21061","Edmonson County, KY",2010,12161,"resident population (denominator of published adherence rates)",1800,14.8,,,,,,784.47,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:21063","21063","Elliott County, KY",2010,7852,"resident population (denominator of published adherence rates)",403,5.13,,,,,,606.88,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:21065","21065","Estill County, KY",2010,14672,"resident population (denominator of published adherence rates)",6396,43.59,,,,,,655.51,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:21067","21067","Fayette County, KY",2010,295803,"resident population (denominator of published adherence rates)",154462,52.22,,,,,,734.62,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:21069","21069","Fleming County, KY",2010,14348,"resident population (denominator of published adherence rates)",5181,36.11,,,,,,902.73,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:21071","21071","Floyd County, KY",2010,39451,"resident population (denominator of published adherence rates)",12453,31.57,,,,,,1018.6,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:21073","21073","Franklin County, KY",2010,49285,"resident population (denominator of published adherence rates)",28208,57.23,,,,,,538.31,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:21075","21075","Fulton County, KY",2010,6813,"resident population (denominator of published adherence rates)",6162,90.44,,,,,,533.35,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:21077","21077","Gallatin County, KY",2010,8589,"resident population (denominator of published adherence rates)",3841,44.72,,,,,,254.76,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:21079","21079","Garrard County, KY",2010,16912,"resident population (denominator of published adherence rates)",8821,52.16,,,,,,595.98,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:21081","21081","Grant County, KY",2010,24662,"resident population (denominator of published adherence rates)",13137,53.27,,,,,,668.16,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:21083","21083","Graves County, KY",2010,37121,"resident population (denominator of published adherence rates)",28151,75.84,,,,,,1429.04,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:21085","21085","Grayson County, KY",2010,25746,"resident population (denominator of published adherence rates)",10657,41.39,,,,,,1294.81,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:21087","21087","Green County, KY",2010,11258,"resident population (denominator of published adherence rates)",9796,87.01,,,,,,740.86,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:21089","21089","Greenup County, KY",2010,36910,"resident population (denominator of published adherence rates)",15449,41.86,,,,,,892.15,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:21091","21091","Hancock County, KY",2010,8565,"resident population (denominator of published adherence rates)",8388,97.93,,,,,,486.07,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:21093","21093","Hardin County, KY",2010,105543,"resident population (denominator of published adherence rates)",50284,47.64,,,,,,1614.59,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:21095","21095","Harlan County, KY",2010,29278,"resident population (denominator of published adherence rates)",15002,51.24,,,,,,1206.5,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
