STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,CEN23_TBT_IND_003,Variable codes,CEN23_TBT_GEO_006,Area,CEN23_YEAR_001,Census year,OBS_VALUE,Observation Value,OBS_STATUS,Observation Status
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra99,Residual Categories,049,Carterton District,2013,2013,510,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra05,Judaism,065,Mackenzie District,2023,2023,3,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra07,Spiritualism and New Age Religions,059,Waimakariri District,2013,2013,183,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,raTotal,Religious affiliation (total responses) - total census usually resident population count,048,Masterton District,2023,2023,27678,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra06,"Māori Religions, Beliefs and Philosophies",021,Taupo District,2018,2018,1842,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra07,Spiritualism and New Age Religions,066,Waimate District,2018,2018,33,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,raTotal,Religious affiliation (total responses) - total census usually resident population count,047,Wellington City,2023,2023,202689,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,raTS,Total stated - religious affiliation,041,Tararua District,2013,2013,15504,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra04,Islam,063,Ashburton District,2013,2013,69,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra05,Judaism,001,Far North District,2013,2013,78,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra05,Judaism,018,Ōtorohanga District,2023,2023,6,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra07,Spiritualism and New Age Religions,056,Grey District,2018,2018,87,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,raTotal,Religious affiliation (total responses) - total census usually resident population count,066,Waimate District,2013,2013,7536,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra01,Buddhism,016,Hamilton City,2013,2013,2130,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra00,No religion,003,Kaipara District,2013,2013,7326,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,raTotal,Religious affiliation (total responses) - total census usually resident population count,030,Hastings District,2018,2018,81537,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra01,Buddhism,052,Nelson City,2023,2023,621,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra00,No religion,012,Hauraki District,2013,2013,7791,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra07,Spiritualism and New Age Religions,057,Westland District,2013,2013,33,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra03,Hinduism,036,Ruapehu District,2023,2023,60,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra08,"Other Religions, Beliefs and Philosophies",999,Area Outside Territorial Authority,2013,2013,0,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra00,No religion,003,Kaipara District,2018,2018,11865,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra05,Judaism,015,Matamata-Piako District,2013,2013,36,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra08,"Other Religions, Beliefs and Philosophies",029,Wairoa District,2018,2018,57,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra08,"Other Religions, Beliefs and Philosophies",044,Porirua City,2013,2013,186,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra07,Spiritualism and New Age Religions,035,South Taranaki District,2023,2023,141,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,raTotal,Religious affiliation (total responses) - total census usually resident population count,033,New Plymouth District,2023,2023,87000,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,raTS,Total stated - religious affiliation,062,Selwyn District,2023,2023,78144,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra99,Residual Categories,027,Ōpōtiki District,2013,2013,1260,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra04,Islam,029,Wairoa District,2018,2018,42,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,raTS,Total stated - religious affiliation,031,Napier City,2013,2013,52869,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra05,Judaism,054,Kaikoura District,2018,2018,0,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra07,Spiritualism and New Age Religions,071,Dunedin City,2018,2018,651,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,raTS,Total stated - religious affiliation,044,Porirua City,2018,2018,56559,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra05,Judaism,017,Waipa District,2013,2013,30,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,raTotal,Religious affiliation (total responses) - total census usually resident population count,031,Napier City,2013,2013,57240,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,raTS,Total stated - religious affiliation,035,South Taranaki District,2023,2023,29025,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,raTotal,Religious affiliation (total responses) - total census usually resident population count,038,Rangitikei District,2018,2018,15027,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra03,Hinduism,018,Ōtorohanga District,2018,2018,96,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra07,Spiritualism and New Age Religions,075,Invercargill City,2013,2013,210,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra99,Residual Categories,051,Tasman District,2023,2023,0,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra00,No religion,001,Far North District,2013,2013,18165,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra04,Islam,025,Whakatane District,2018,2018,39,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra99,Residual Categories,029,Wairoa District,2013,2013,729,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra06,"Māori Religions, Beliefs and Philosophies",043,Kapiti Coast District,2023,2023,339,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra99,Residual Categories,036,Ruapehu District,2023,2023,0,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra06,"Māori Religions, Beliefs and Philosophies",054,Kaikoura District,2013,2013,36,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,raTotal,Religious affiliation (total responses) - total census usually resident population count,022,Western Bay of Plenty District,2023,2023,56184,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra03,Hinduism,070,Queenstown-Lakes District,2013,2013,276,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra00,No religion,058,Hurunui District,2018,2018,6591,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,raTS,Total stated - religious affiliation,047,Wellington City,2013,2013,177993,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra01,Buddhism,036,Ruapehu District,2023,2023,51,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra03,Hinduism,037,Whanganui District,2013,2013,216,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra00,No religion,064,Timaru District,2018,2018,22413,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra05,Judaism,025,Whakatane District,2013,2013,30,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra01,Buddhism,012,Hauraki District,2013,2013,105,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra99,Residual Categories,073,Southland District,2013,2013,1902,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra01,Buddhism,017,Waipa District,2023,2023,294,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra00,No religion,067,Chatham Islands Territory,2013,2013,192,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,raTS,Total stated - religious affiliation,019,South Waikato District,2023,2023,25044,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra01,Buddhism,025,Whakatane District,2018,2018,114,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra08,"Other Religions, Beliefs and Philosophies",060,Christchurch City,2018,2018,7332,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra01,Buddhism,064,Timaru District,2023,2023,171,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra04,Islam,063,Ashburton District,2023,2023,198,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,raTS,Total stated - religious affiliation,033,New Plymouth District,2013,2013,68661,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra01,Buddhism,074,Gore District,2023,2023,33,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra08,"Other Religions, Beliefs and Philosophies",016,Hamilton City,2013,2013,1512,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,raTotal,Religious affiliation (total responses) - total census usually resident population count,058,Hurunui District,2023,2023,13608,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra08,"Other Religions, Beliefs and Philosophies",027,Ōpōtiki District,2018,2018,117,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra80,Object to answering,044,Porirua City,2018,2018,3744,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,raTS,Total stated - religious affiliation,033,New Plymouth District,2023,2023,87000,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra03,Hinduism,045,Upper Hutt City,2013,2013,432,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra99,Residual Categories,045,Upper Hutt City,2023,2023,0,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra05,Judaism,058,Hurunui District,2013,2013,9,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra05,Judaism,069,Central Otago District,2018,2018,6,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,raTotal,Religious affiliation (total responses) - total census usually resident population count,076,Auckland,2013,2013,1415550,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra06,"Māori Religions, Beliefs and Philosophies",066,Waimate District,2018,2018,24,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra00,No religion,056,Grey District,2023,2023,7992,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra00,No religion,071,Dunedin City,2023,2023,77928,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,raTotal,Religious affiliation (total responses) - total census usually resident population count,041,Tararua District,2018,2018,17943,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,raTS,Total stated - religious affiliation,038,Rangitikei District,2013,2013,13047,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra06,"Māori Religions, Beliefs and Philosophies",064,Timaru District,2023,2023,141,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra03,Hinduism,071,Dunedin City,2023,2023,1266,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra03,Hinduism,028,Gisborne District,2023,2023,282,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra05,Judaism,031,Napier City,2018,2018,48,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra08,"Other Religions, Beliefs and Philosophies",051,Tasman District,2018,2018,606,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra07,Spiritualism and New Age Religions,032,Central Hawke's Bay District,2018,2018,69,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra06,"Māori Religions, Beliefs and Philosophies",071,Dunedin City,2023,2023,339,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra00,No religion,002,Whangarei District,2018,2018,47388,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra00,No religion,020,Waitomo District,2013,2013,3582,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra07,Spiritualism and New Age Religions,020,Waitomo District,2018,2018,42,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra99,Residual Categories,059,Waimakariri District,2018,2018,0,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra04,Islam,037,Whanganui District,2023,2023,135,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra05,Judaism,065,Mackenzie District,2018,2018,3,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra07,Spiritualism and New Age Religions,016,Hamilton City,2023,2023,765,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra00,No religion,046,Lower Hutt City,2013,2013,36789,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra80,Object to answering,055,Buller District,2018,2018,894,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra04,Islam,065,Mackenzie District,2018,2018,12,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,raTotal,Religious affiliation (total responses) - total census usually resident population count,028,Gisborne District,2013,2013,43653,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra01,Buddhism,013,Waikato District,2018,2018,369,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra02,Christian,013,Waikato District,2018,2018,25131,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra00,No religion,025,Whakatane District,2018,2018,17175,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra00,No religion,051,Tasman District,2023,2023,35490,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra80,Object to answering,036,Ruapehu District,2023,2023,1221,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,raTS,Total stated - religious affiliation,016,Hamilton City,2018,2018,160911,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra05,Judaism,045,Upper Hutt City,2018,2018,30,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,raTS,Total stated - religious affiliation,047,Wellington City,2023,2023,202689,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra01,Buddhism,041,Tararua District,2023,2023,42,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra05,Judaism,035,South Taranaki District,2023,2023,12,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra00,No religion,026,Kawerau District,2013,2013,2085,,,
