"country_code","boundary_set_id","boundary_level","area_unit_id","area_code","area_name","year","population_total","population_total_basis","religious_affiliation_count","religious_affiliation_percent","no_religion_count","no_religion_percent","place_count","places_per_10000_residents","place_density_per_sq_km","land_area_sq_km","site_snapshot_date","place_count_basis","source_dataset_ids","quality_flag"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0259","0259","Køge",2026,63962,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",45342,70.889,18620,29.111,,,,258.5481,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0260","0260","Halsnæs",2026,31738,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",22760,71.7121,8978,28.2879,,,,122.1386,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0265","0265","Roskilde",2026,92697,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",65606,70.7747,27091,29.2253,,,,212.1811,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0269","0269","Solrød",2026,25040,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",18728,74.7923,6312,25.2077,,,,40.4484,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0270","0270","Gribskov",2026,41787,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",30863,73.8579,10924,26.1421,,,,279.4903,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0306","0306","Odsherred",2026,31988,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",25123,78.5388,6865,21.4612,,,,356.7227,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0316","0316","Holbæk",2026,75009,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",55913,74.5417,19096,25.4583,,,,579.3005,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0320","0320","Faxe",2026,38143,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",28867,75.681,9276,24.319,,,,405.0466,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0326","0326","Kalundborg",2026,47954,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",37277,77.7349,10677,22.2651,,,,605.7037,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0329","0329","Ringsted",2026,36010,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",25033,69.5168,10977,30.4832,,,,295.1586,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0330","0330","Slagelse",2026,80959,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",60528,74.7638,20431,25.2362,,,,570.2818,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0336","0336","Stevns",2026,23842,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",18229,76.4575,5613,23.5425,,,,249.8468,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0340","0340","Sorø",2026,30853,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",23954,77.6391,6899,22.3609,,,,309.3091,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0350","0350","Lejre",2026,29879,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",21259,71.1503,8620,28.8497,,,,240.0963,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0360","0360","Lolland",2026,38533,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",29236,75.8726,9297,24.1274,,,,895.8498,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0370","0370","Næstved",2026,85163,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",66135,77.657,19028,22.343,,,,685.3546,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0376","0376","Guldborgsund",2026,59119,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",46133,78.0341,12986,21.9659,,,,903.4317,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0390","0390","Vordingborg",2026,44831,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",34101,76.0657,10730,23.9343,,,,625.3567,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0400","0400","Bornholm",2026,38677,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",29126,75.3057,9551,24.6943,,,,587.7518,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0410","0410","Middelfart",2026,40625,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",33178,81.6689,7447,18.3311,,,,299.8467,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0411","0411","Christiansø",2026,92,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",52,56.5217,40,43.4783,,,,0.3526,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0420","0420","Assens",2026,40369,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",32821,81.3025,7548,18.6975,,,,512.5871,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0430","0430","Faaborg-Midtfyn",2026,52328,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",42059,80.3757,10269,19.6243,,,,637.9631,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0440","0440","Kerteminde",2026,24299,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",19054,78.4147,5245,21.5853,,,,207.4424,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
