"country_code","boundary_set_id","boundary_level","area_unit_id","area_code","area_name","year","population_total","population_total_basis","religious_affiliation_count","religious_affiliation_percent","no_religion_count","no_religion_percent","place_count","places_per_10000_residents","place_density_per_sq_km","land_area_sq_km","site_snapshot_date","place_count_basis","source_dataset_ids","quality_flag"
"SK","sk-municipality-2021-sodb","municipality","sk-municipality-2021-sodb:SK0329514535","SK0329514535","Belín",2021,179,"SODB 2021 total population denominator used in published shares; includes the category nezistené / not found out",145,81.01,30,16.76,,,,4.14,,,"sodb2021-z01-15-religious-belief-basic-results|sodb2021-disem-ob-geojson","sodb_published_total_denominator_includes_nezistene"
"SK","sk-municipality-2021-sodb","municipality","sk-municipality-2021-sodb:SK0329514543","SK0329514543","Blhovce",2021,780,"SODB 2021 total population denominator used in published shares; includes the category nezistené / not found out",645,82.69,110,14.1,,,,18.8,,,"sodb2021-z01-15-religious-belief-basic-results|sodb2021-disem-ob-geojson","sodb_published_total_denominator_includes_nezistene"
"SK","sk-municipality-2021-sodb","municipality","sk-municipality-2021-sodb:SK0329514551","SK0329514551","Bottovo",2021,197,"SODB 2021 total population denominator used in published shares; includes the category nezistené / not found out",131,66.5,59,29.95,,,,10.96,,,"sodb2021-z01-15-religious-belief-basic-results|sodb2021-disem-ob-geojson","sodb_published_total_denominator_includes_nezistene"
"SK","sk-municipality-2021-sodb","municipality","sk-municipality-2021-sodb:SK0329514586","SK0329514586","Budikovany",2021,62,"SODB 2021 total population denominator used in published shares; includes the category nezistené / not found out",39,62.9,22,35.48,,,,3.35,,,"sodb2021-z01-15-religious-belief-basic-results|sodb2021-disem-ob-geojson","sodb_published_total_denominator_includes_nezistene"
"SK","sk-municipality-2021-sodb","municipality","sk-municipality-2021-sodb:SK0329514594","SK0329514594","Cakov",2021,357,"SODB 2021 total population denominator used in published shares; includes the category nezistené / not found out",262,73.39,77,21.57,,,,4.24,,,"sodb2021-z01-15-religious-belief-basic-results|sodb2021-disem-ob-geojson","sodb_published_total_denominator_includes_nezistene"
"SK","sk-municipality-2021-sodb","municipality","sk-municipality-2021-sodb:SK0329514608","SK0329514608","Čerenčany",2021,548,"SODB 2021 total population denominator used in published shares; includes the category nezistené / not found out",294,53.65,241,43.98,,,,5.02,,,"sodb2021-z01-15-religious-belief-basic-results|sodb2021-disem-ob-geojson","sodb_published_total_denominator_includes_nezistene"
"SK","sk-municipality-2021-sodb","municipality","sk-municipality-2021-sodb:SK0329514616","SK0329514616","Čierny Potok",2021,141,"SODB 2021 total population denominator used in published shares; includes the category nezistené / not found out",86,60.99,55,39.01,,,,5.89,,,"sodb2021-z01-15-religious-belief-basic-results|sodb2021-disem-ob-geojson","sodb_published_total_denominator_includes_nezistene"
"SK","sk-municipality-2021-sodb","municipality","sk-municipality-2021-sodb:SK0329514624","SK0329514624","Číž",2021,686,"SODB 2021 total population denominator used in published shares; includes the category nezistené / not found out",509,74.2,156,22.74,,,,6.18,,,"sodb2021-z01-15-religious-belief-basic-results|sodb2021-disem-ob-geojson","sodb_published_total_denominator_includes_nezistene"
"SK","sk-municipality-2021-sodb","municipality","sk-municipality-2021-sodb:SK0329514632","SK0329514632","Dolné Zahorany",2021,188,"SODB 2021 total population denominator used in published shares; includes the category nezistené / not found out",173,92.02,9,4.79,,,,6.3,,,"sodb2021-z01-15-religious-belief-basic-results|sodb2021-disem-ob-geojson","sodb_published_total_denominator_includes_nezistene"
"SK","sk-municipality-2021-sodb","municipality","sk-municipality-2021-sodb:SK0329514641","SK0329514641","Dražice",2021,254,"SODB 2021 total population denominator used in published shares; includes the category nezistené / not found out",159,62.6,80,31.5,,,,11.64,,,"sodb2021-z01-15-religious-belief-basic-results|sodb2021-disem-ob-geojson","sodb_published_total_denominator_includes_nezistene"
"SK","sk-municipality-2021-sodb","municipality","sk-municipality-2021-sodb:SK0329514659","SK0329514659","Drienčany",2021,220,"SODB 2021 total population denominator used in published shares; includes the category nezistené / not found out",129,58.64,76,34.55,,,,10.89,,,"sodb2021-z01-15-religious-belief-basic-results|sodb2021-disem-ob-geojson","sodb_published_total_denominator_includes_nezistene"
"SK","sk-municipality-2021-sodb","municipality","sk-municipality-2021-sodb:SK0329514667","SK0329514667","Drňa",2021,215,"SODB 2021 total population denominator used in published shares; includes the category nezistené / not found out",190,88.37,15,6.98,,,,12.12,,,"sodb2021-z01-15-religious-belief-basic-results|sodb2021-disem-ob-geojson","sodb_published_total_denominator_includes_nezistene"
"SK","sk-municipality-2021-sodb","municipality","sk-municipality-2021-sodb:SK0329514683","SK0329514683","Dubno",2021,150,"SODB 2021 total population denominator used in published shares; includes the category nezistené / not found out",133,88.67,12,8,,,,3.52,,,"sodb2021-z01-15-religious-belief-basic-results|sodb2021-disem-ob-geojson","sodb_published_total_denominator_includes_nezistene"
"SK","sk-municipality-2021-sodb","municipality","sk-municipality-2021-sodb:SK0329514691","SK0329514691","Dubovec",2021,506,"SODB 2021 total population denominator used in published shares; includes the category nezistené / not found out",393,77.67,80,15.81,,,,8.99,,,"sodb2021-z01-15-religious-belief-basic-results|sodb2021-disem-ob-geojson","sodb_published_total_denominator_includes_nezistene"
"SK","sk-municipality-2021-sodb","municipality","sk-municipality-2021-sodb:SK0329514713","SK0329514713","Figa",2021,442,"SODB 2021 total population denominator used in published shares; includes the category nezistené / not found out",240,54.3,179,40.5,,,,9.13,,,"sodb2021-z01-15-religious-belief-basic-results|sodb2021-disem-ob-geojson","sodb_published_total_denominator_includes_nezistene"
"SK","sk-municipality-2021-sodb","municipality","sk-municipality-2021-sodb:SK0329514730","SK0329514730","Gemerček",2021,96,"SODB 2021 total population denominator used in published shares; includes the category nezistené / not found out",84,87.5,12,12.5,,,,11.59,,,"sodb2021-z01-15-religious-belief-basic-results|sodb2021-disem-ob-geojson","sodb_published_total_denominator_includes_nezistene"
"SK","sk-municipality-2021-sodb","municipality","sk-municipality-2021-sodb:SK0329514764","SK0329514764","Gemerské Dechtáre",2021,411,"SODB 2021 total population denominator used in published shares; includes the category nezistené / not found out",340,82.73,59,14.36,,,,20.19,,,"sodb2021-z01-15-religious-belief-basic-results|sodb2021-disem-ob-geojson","sodb_published_total_denominator_includes_nezistene"
"SK","sk-municipality-2021-sodb","municipality","sk-municipality-2021-sodb:SK0329514781","SK0329514781","Gemerský Jablonec",2021,719,"SODB 2021 total population denominator used in published shares; includes the category nezistené / not found out",663,92.21,47,6.54,,,,10.61,,,"sodb2021-z01-15-religious-belief-basic-results|sodb2021-disem-ob-geojson","sodb_published_total_denominator_includes_nezistene"
"SK","sk-municipality-2021-sodb","municipality","sk-municipality-2021-sodb:SK0329514799","SK0329514799","Gortva",2021,478,"SODB 2021 total population denominator used in published shares; includes the category nezistené / not found out",363,75.94,87,18.2,,,,9.49,,,"sodb2021-z01-15-religious-belief-basic-results|sodb2021-disem-ob-geojson","sodb_published_total_denominator_includes_nezistene"
"SK","sk-municipality-2021-sodb","municipality","sk-municipality-2021-sodb:SK0329514811","SK0329514811","Hajnáčka",2021,1139,"SODB 2021 total population denominator used in published shares; includes the category nezistené / not found out",899,78.93,200,17.56,,,,25.7,,,"sodb2021-z01-15-religious-belief-basic-results|sodb2021-disem-ob-geojson","sodb_published_total_denominator_includes_nezistene"
"SK","sk-municipality-2021-sodb","municipality","sk-municipality-2021-sodb:SK0329514829","SK0329514829","Hnúšťa",2021,6762,"SODB 2021 total population denominator used in published shares; includes the category nezistené / not found out",2737,40.48,2885,42.66,,,,67.68,,,"sodb2021-z01-15-religious-belief-basic-results|sodb2021-disem-ob-geojson","sodb_published_total_denominator_includes_nezistene"
"SK","sk-municipality-2021-sodb","municipality","sk-municipality-2021-sodb:SK0329514837","SK0329514837","Hodejov",2021,1534,"SODB 2021 total population denominator used in published shares; includes the category nezistené / not found out",1092,71.19,305,19.88,,,,17.43,,,"sodb2021-z01-15-religious-belief-basic-results|sodb2021-disem-ob-geojson","sodb_published_total_denominator_includes_nezistene"
"SK","sk-municipality-2021-sodb","municipality","sk-municipality-2021-sodb:SK0329514845","SK0329514845","Hodejovec",2021,172,"SODB 2021 total population denominator used in published shares; includes the category nezistené / not found out",121,70.35,46,26.74,,,,11.37,,,"sodb2021-z01-15-religious-belief-basic-results|sodb2021-disem-ob-geojson","sodb_published_total_denominator_includes_nezistene"
"SK","sk-municipality-2021-sodb","municipality","sk-municipality-2021-sodb:SK0329514853","SK0329514853","Horné Zahorany",2021,113,"SODB 2021 total population denominator used in published shares; includes the category nezistené / not found out",57,50.44,56,49.56,,,,5.38,,,"sodb2021-z01-15-religious-belief-basic-results|sodb2021-disem-ob-geojson","sodb_published_total_denominator_includes_nezistene"
"SK","sk-municipality-2021-sodb","municipality","sk-municipality-2021-sodb:SK0329514861","SK0329514861","Hostice",2021,1050,"SODB 2021 total population denominator used in published shares; includes the category nezistené / not found out",962,91.62,62,5.9,,,,20.86,,,"sodb2021-z01-15-religious-belief-basic-results|sodb2021-disem-ob-geojson","sodb_published_total_denominator_includes_nezistene"
"SK","sk-municipality-2021-sodb","municipality","sk-municipality-2021-sodb:SK0329514870","SK0329514870","Hostišovce",2021,229,"SODB 2021 total population denominator used in published shares; includes the category nezistené / not found out",167,72.93,43,18.78,,,,10.43,,,"sodb2021-z01-15-religious-belief-basic-results|sodb2021-disem-ob-geojson","sodb_published_total_denominator_includes_nezistene"
"SK","sk-municipality-2021-sodb","municipality","sk-municipality-2021-sodb:SK0329514888","SK0329514888","Hrachovo",2021,799,"SODB 2021 total population denominator used in published shares; includes the category nezistené / not found out",567,70.96,214,26.78,,,,11.68,,,"sodb2021-z01-15-religious-belief-basic-results|sodb2021-disem-ob-geojson","sodb_published_total_denominator_includes_nezistene"
"SK","sk-municipality-2021-sodb","municipality","sk-municipality-2021-sodb:SK0329514926","SK0329514926","Hrušovo",2021,172,"SODB 2021 total population denominator used in published shares; includes the category nezistené / not found out",117,68.02,53,30.81,,,,15.48,,,"sodb2021-z01-15-religious-belief-basic-results|sodb2021-disem-ob-geojson","sodb_published_total_denominator_includes_nezistene"
"SK","sk-municipality-2021-sodb","municipality","sk-municipality-2021-sodb:SK0329514934","SK0329514934","Hubovo",2021,128,"SODB 2021 total population denominator used in published shares; includes the category nezistené / not found out",98,76.56,29,22.66,,,,11.17,,,"sodb2021-z01-15-religious-belief-basic-results|sodb2021-disem-ob-geojson","sodb_published_total_denominator_includes_nezistene"
"SK","sk-municipality-2021-sodb","municipality","sk-municipality-2021-sodb:SK0329514942","SK0329514942","Husiná",2021,536,"SODB 2021 total population denominator used in published shares; includes the category nezistené / not found out",255,47.57,265,49.44,,,,19.74,,,"sodb2021-z01-15-religious-belief-basic-results|sodb2021-disem-ob-geojson","sodb_published_total_denominator_includes_nezistene"
"SK","sk-municipality-2021-sodb","municipality","sk-municipality-2021-sodb:SK0329514951","SK0329514951","Chanava",2021,709,"SODB 2021 total population denominator used in published shares; includes the category nezistené / not found out",606,85.47,97,13.68,,,,18.91,,,"sodb2021-z01-15-religious-belief-basic-results|sodb2021-disem-ob-geojson","sodb_published_total_denominator_includes_nezistene"
"SK","sk-municipality-2021-sodb","municipality","sk-municipality-2021-sodb:SK0329514969","SK0329514969","Chrámec",2021,458,"SODB 2021 total population denominator used in published shares; includes the category nezistené / not found out",283,61.79,159,34.72,,,,13.22,,,"sodb2021-z01-15-religious-belief-basic-results|sodb2021-disem-ob-geojson","sodb_published_total_denominator_includes_nezistene"
"SK","sk-municipality-2021-sodb","municipality","sk-municipality-2021-sodb:SK0329514985","SK0329514985","Ivanice",2021,277,"SODB 2021 total population denominator used in published shares; includes the category nezistené / not found out",211,76.17,34,12.27,,,,5.63,,,"sodb2021-z01-15-religious-belief-basic-results|sodb2021-disem-ob-geojson","sodb_published_total_denominator_includes_nezistene"
"SK","sk-municipality-2021-sodb","municipality","sk-municipality-2021-sodb:SK0329514993","SK0329514993","Janice",2021,296,"SODB 2021 total population denominator used in published shares; includes the category nezistené / not found out",264,89.19,18,6.08,,,,8.4,,,"sodb2021-z01-15-religious-belief-basic-results|sodb2021-disem-ob-geojson","sodb_published_total_denominator_includes_nezistene"
"SK","sk-municipality-2021-sodb","municipality","sk-municipality-2021-sodb:SK0329515001","SK0329515001","Jesenské (Okres Rimavská Sobota)",2021,2335,"SODB 2021 total population denominator used in published shares; includes the category nezistené / not found out",1449,62.06,730,31.26,,,,17.45,,,"sodb2021-z01-15-religious-belief-basic-results|sodb2021-disem-ob-geojson","sodb_published_total_denominator_includes_nezistene"
