"area_code","area_name","land_area_sq_km","year","category","count"
"143700","Saint Johns West",1.04170722,2013,"No Religion",984
"143800","Greenlane South",0.85264518,2013,"No Religion",1287
"143900","Remuera Waiatarua",1.57029713,2013,"No Religion",825
"144001","Glendowie North",1.70958577,2013,"No Religion",1308
"144101","Onehunga West",0.97468179,2013,"No Religion",1215
"144201","Ellerslie West",0.34679777,2013,"No Religion",51
"144300","Onehunga North",0.77255689,2013,"No Religion",1242
"144400","Ellerslie East",0.75257194,2013,"No Religion",1188
"144500","Saint Johns East",0.60554284,2013,"No Religion",837
"144600","Oneroa West",8.42023738,2013,"No Religion",714
"144700","Glen Innes West",1.36737889,2013,"No Religion",774
"144800","Ellerslie South",0.82983517,2013,"No Religion",942
"144900","Stonefields West",0.54220765,2013,"No Religion",576
"145000","Onehunga Central",0.86447111,2013,"No Religion",1038
"145101","Glendowie South West",0.97072229,2013,"No Religion",1062
"145102","Glendowie South East",1.37426076,2013,"No Religion",597
"145200","Oranga",0.66891457,2013,"No Religion",642
"145300","Mount Wellington North West",0.92465349,2013,"No Religion",852
"145400","Panmure Glen Innes Industrial",2.01353537,2013,"No Religion",60
"145500","Onehunga-Te Papapa Industrial",3.03352995,2013,"No Religion",267
"145600","Te Papapa",0.71087643,2013,"No Religion",966
"145700","Stonefields East",0.4456663,2013,"No Religion",213
"145800","Glen Innes East-Wai O Taiki Bay",1.397311,2013,"No Religion",819
"145900","Penrose",6.42109829,2013,"No Religion",189
"146000","Mount Wellington North East",0.72703078,2013,"No Religion",687
"146100","Māngere Bridge Ambury",3.14007076,2013,"No Religion",1089
"146201","Mount Wellington Ferndale",0.64733777,2013,"No Religion",744
"146301","Point England North",0.93624631,2013,"No Religion",408
"146302","Point England South",0.55520244,2013,"No Religion",378
"146400","Bucklands Beach North",1.38358082,2013,"No Religion",1176
"146501","Mount Wellington East",0.69461016,2013,"No Religion",795
"146600","Mount Wellington West",0.7791014,2013,"No Religion",807
"146700","Panmure West",0.64353778,2013,"No Religion",48
"146800","Māngere Bridge",1.61002654,2013,"No Religion",777
"146900","Oneroa East-Palm Beach",3.67260661,2013,"No Religion",612
"147001","Tamaki West",0.6330662,2013,"No Religion",549
"147002","Tamaki East",0.66248442,2013,"No Religion",312
"147100","Panmure East",1.01544887,2013,"No Religion",885
"147201","Mount Wellington Central",0.75459494,2013,"No Religion",660
"147202","Mount Wellington Hamlin",0.56965007,2013,"No Religion",597
"147400","Sylvia Park",0.55710138,2013,"No Religion",24
"147500","Māngere Mountain View",1.70453308,2013,"No Religion",753
"147600","Surfdale",2.6131379,2013,"No Religion",939
"147700","Mount Wellington Industrial",3.33235526,2013,"No Religion",-999
"147800","Half Moon Bay West",1.13581587,2013,"No Religion",1131
"147900","Auckland Airport",23.05003708,2013,"No Religion",174
"148000","Eastern Beach",1.18089047,2013,"No Religion",840
"148101","Sunnyhills West",0.86900086,2013,"No Religion",996
"148102","Pakuranga North",1.35387577,2013,"No Religion",906
"148200","Favona North",1.10918398,2013,"No Religion",318
"148300","Bucklands Beach Central",0.57858865,2013,"No Religion",705
"148401","Farm Cove",0.83872784,2013,"No Religion",933
"148501","Māngere North",0.92855719,2013,"No Religion",333
"148600","Favona West",0.86055005,2013,"No Religion",330
"148700","Ostend",3.91356529,2013,"No Religion",960
"148800","Half Moon Bay North East",0.64602972,2013,"No Religion",834
"148901","Māngere West",0.72888456,2013,"No Religion",306
"149001","Pakuranga West",0.93812888,2013,"No Religion",948
"149100","Mount Wellington South West",0.69760627,2013,"No Religion",450
"149200","Sunnyhills East",0.87339849,2013,"No Religion",1245
"149300","Half Moon Bay South East",0.83624663,2013,"No Religion",1224
"149400","Favona East",0.63563955,2013,"No Religion",252
"149500","Mount Wellington South East",0.67399588,2013,"No Religion",477
"149600","Ōtāhuhu Industrial",1.83360311,2013,"No Religion",3
"149701","Bucklands Beach Murvale",0.64213668,2013,"No Religion",1071
"149702","Bucklands Beach South",0.47780321,2013,"No Religion",636
"149800","Pakuranga Central",1.12638416,2013,"No Religion",1074
"149901","Āwhitu",221.40131947,2013,"No Religion",1194
"150000","Harania North",0.94433961,2013,"No Religion",300
"150101","Ōtāhuhu Central",1.25461385,2013,"No Religion",117
"150200","Māngere Central",1.44506521,2013,"No Religion",318
"150301","Ōtāhuhu North West",0.38215602,2013,"No Religion",198
"150302","Ōtāhuhu North East",0.35951502,2013,"No Religion",183
"150400","Howick West",1.19356216,2013,"No Religion",1449
"150500","Pakuranga Heights North West",0.76226528,2013,"No Religion",996
"150600","Mellons Bay",1.67623789,2013,"No Religion",1446
"150700","Pakuranga Heights East",1.79068288,2013,"No Religion",1260
"150800","Sutton Park",0.73071047,2013,"No Religion",330
"150900","Ōtāhuhu East",0.78714438,2013,"No Religion",285
"151000","Māngere South",0.83316281,2013,"No Religion",273
"151100","Onetangi",5.96161904,2013,"No Religion",600
"151200","Harania South",0.77646172,2013,"No Religion",267
"151301","Highland Park (Auckland)",1.16144809,2013,"No Religion",1374
"151400","Ōtāhuhu South West",1.24204129,2013,"No Religion",507
"151500","Pakuranga Heights South West",0.9734271,2013,"No Religion",1140
"151600","Māngere Mascot",0.78456968,2013,"No Religion",258
"151700","Waiheke East",87.58480819,2013,"No Religion",471
"151800","Massey Road West",0.69351976,2013,"No Religion",330
"151900","Ōtāhuhu South",0.81747892,2013,"No Religion",486
"152000","Howick Central",0.85680168,2013,"No Religion",1242
"152101","Massey Road North",0.840281,2013,"No Religion",282
"152201","Botany Downs West",1.02749607,2013,"No Religion",1230
"152300","East Tamaki",7.77683933,2013,"No Religion",81
"152400","Howick East",1.10933564,2013,"No Religion",1269
"152500","Burswood",0.52549253,2013,"No Religion",537
"152600","Massey Road South",0.32471635,2013,"No Religion",147
"152700","Middlemore",0.72022545,2013,"No Religion",21
"152800","Māngere South East",4.32709836,2013,"No Religion",300
"152900","Botany Downs East",0.67737026,2013,"No Religion",849
"153000","Grange",1.43328856,2013,"No Religion",207
"153100","Golflands",1.40725614,2013,"No Religion",834
"153200","Aorere North",0.33000405,2013,"No Religion",141
"153301","Māngere East",0.64243756,2013,"No Religion",276
"153400","Cockle Bay",1.72832418,2013,"No Religion",1548
"153500","Ōtara West",1.55487013,2013,"No Religion",363
"153600","Aorere Central",0.61987521,2013,"No Religion",249
"153700","Northpark North",0.86121603,2013,"No Religion",1077
"153800","Somerville",1.55606601,2013,"No Religion",1803
"153900","Northpark South",0.70799682,2013,"No Religion",759
"154001","Papatoetoe North",0.73420828,2013,"No Religion",492
"154101","Dingwall",0.65098454,2013,"No Religion",459
"154201","Aorere South West",0.6884986,2013,"No Religion",315
"154202","Aorere South East",0.60928714,2013,"No Religion",288
"154300","Shelly Park",1.23160323,2013,"No Religion",1023
"154400","Ōtara Central",1.52091766,2013,"No Religion",264
"154500","Huntington Park",0.43595086,2013,"No Religion",630
"154600","Botany Central",0.46963489,2013,"No Religion",-999
"154701","Dannemora North-Shamrock Park",0.92492592,2013,"No Religion",807
"154801","Papatoetoe North West",0.77163886,2013,"No Religion",327
"154802","Papatoetoe West",0.7640577,2013,"No Religion",474
"154901","Papatoetoe Central West",0.82958374,2013,"No Religion",453
"154902","Papatoetoe Central East",0.88725941,2013,"No Religion",456
"155000","Sunkist Bay",1.52794415,2013,"No Religion",1434
"155100","Ōtara East",0.86784542,2013,"No Religion",384
"155200","Redcastle",0.55553127,2013,"No Religion",717
"155301","Dannemora South",0.78145049,2013,"No Religion",657
"155401","Armoy",0.55996762,2013,"No Religion",621
"155500","Manukau Central",11.413424,2013,"No Religion",180
"155601","Papatoetoe North East",0.60950108,2013,"No Religion",540
"155602","Papatoetoe East",0.78062254,2013,"No Religion",513
"155701","Ōtara South West",0.46457062,2013,"No Religion",177
"155702","Ōtara South",0.60517427,2013,"No Religion",294
"155801","Ferguson",0.71900417,2013,"No Religion",300
"155901","Papatoetoe South West",0.70478401,2013,"No Religion",357
"156000","Botany Junction",2.47925104,2013,"No Religion",45
"156101","Middlefield",0.73781025,2013,"No Religion",873
"156201","Papatoetoe South",0.65018076,2013,"No Religion",429
"156301","Point View",1.23204159,2013,"No Religion",927
"156400","Te Puru",7.29555258,2013,"No Religion",717
"156500","Puhinui North",0.70361436,2013,"No Religion",465
"156601","Savonna",0.63838855,2013,"No Religion",750
"156700","Puhinui South",0.5261099,2013,"No Religion",354
"156800","Rongomai West",0.48507203,2013,"No Religion",243
"156901","Baverstock",1.45923982,2013,"No Religion",1116
"157000","Puhinui East",0.60379965,2013,"No Religion",297
"157101","Turanga",84.59673088,2013,"No Religion",1170
"157200","Rongomai East",0.58119553,2013,"No Religion",288
"157301","Ormiston North",1.67099825,2013,"No Religion",486
"157400","Maraetai",6.87636613,2013,"No Religion",1047
"157500","Chapel Downs",0.76011648,2013,"No Religion",495
"157600","Wiri West",8.030033,2013,"No Religion",75
"157701","Clover Park North",0.84255626,2013,"No Religion",285
"157702","Clover Park East",0.52260495,2013,"No Religion",282
"157800","Mission Heights North",1.07264045,2013,"No Religion",942
"157901","Clover Park South",0.74245346,2013,"No Religion",504
"158001","Donegal Park West",0.47060779,2013,"No Religion",363
"158002","Donegal Park East",0.43708891,2013,"No Religion",-999
"158101","Ormiston Central",1.33663558,2013,"No Religion",291
"158102","Ormiston South",0.99789452,2013,"No Religion",6
"158200","Mission Heights South",0.86965913,2013,"No Religion",519
"158300","Hilltop (Auckland)",1.14347816,2013,"No Religion",348
"158401","Wiri North",0.65771894,2013,"No Religion",315
"158402","Wiri East",0.71076004,2013,"No Religion",204
"158501","Goodwood Heights West",0.53426682,2013,"No Religion",228
"158502","Goodwood Heights East",0.7473058,2013,"No Religion",579
"158601","Ormiston East",1.39648656,2013,"No Religion",33
"158602","Bremner Ridge",1.45930494,2013,"No Religion",30
"158603","Ormiston South East",1.56432025,2013,"No Religion",12
"158700","Clendon Park North",0.74920256,2013,"No Religion",573
"158800","Burbank",0.64850809,2013,"No Religion",558
"158900","Tuscany Heights",6.62320785,2013,"No Religion",318
"159000","Totara Heights",0.85443089,2013,"No Religion",645
"159101","Homai East",0.60088706,2013,"No Religion",432
"159201","Homai West",0.47901637,2013,"No Religion",405
"159202","Homai Central",0.54340925,2013,"No Religion",453
"159301","The Gardens (Auckland)",4.18950018,2013,"No Religion",1143
"159401","Clarks Beach",2.41220747,2013,"No Religion",657
"159500","Clendon Park West",0.59408604,2013,"No Religion",366
"159600","Hillpark North",0.65970781,2013,"No Religion",642
"159700","Clendon Park East",0.46255925,2013,"No Religion",222
"159801","Karaka Creek",35.04037553,2013,"No Religion",630
"159900","Rowandale West",0.68766989,2013,"No Religion",570
"160000","Rowandale East",0.83109933,2013,"No Religion",678
"160100","Manurewa Central",1.08109358,2013,"No Religion",627
"160201","Weymouth West",0.49584607,2013,"No Religion",381
"160202","Weymouth Central",0.60575215,2013,"No Religion",324
"160300","Hillpark South",1.0814648,2013,"No Religion",783
"160401","Alfriston",1.8518227,2013,"No Religion",852
"160501","Weymouth East",0.67435752,2013,"No Religion",426
"160601","Leabank",1.21659811,2013,"No Religion",630
"160700","Weymouth South",1.05806108,2013,"No Religion",900
"160800","Manurewa East",0.82830361,2013,"No Religion",630
"160901","Manurewa West",0.60508757,2013,"No Religion",618
"160902","Manurewa South",0.88507223,2013,"No Religion",579
"161000","Randwick Park East",0.74726124,2013,"No Religion",393
"161100","Wattle Downs West",1.47723242,2013,"No Religion",1236
"161201","Wattle Downs North",0.79075307,2013,"No Religion",648
"161300","Randwick Park West",0.70415333,2013,"No Religion",696
"161400","Kingseat-Karaka",86.68334806,2013,"No Religion",1113
"161500","Wattle Downs East",1.01653039,2013,"No Religion",765
"161600","Takanini North",5.2780998,2013,"No Religion",606
"161700","Takanini Industrial",0.880698,2013,"No Religion",27
"161800","Conifer Grove West",1.5921146,2013,"No Religion",966
"161900","Conifer Grove East",0.6541923,2013,"No Religion",675
"162000","Takanini West",0.68632749,2013,"No Religion",648
"162101","Takanini South",0.69510916,2013,"No Religion",405
"162102","Takanini East",1.62435632,2013,"No Religion",75
"162200","Takanini Central",1.09166387,2013,"No Religion",258
"162300","Ardmore",44.27076949,2013,"No Religion",501
"162400","Glenbrook",53.15872802,2013,"No Religion",945
"162500","Hingaia",3.61704773,2013,"No Religion",414
"162601","Takanini South East",0.8287626,2013,"No Religion",90
"162602","Takanini McLennan",0.63895277,2013,"No Religion",330
"162701","Kawakawa Bay-Orere",210.06160959,2013,"No Religion",681
"162800","Papakura West",0.56056607,2013,"No Religion",552
"162901","Clevedon",48.67441595,2013,"No Religion",531
"163001","Papakura North",1.01336637,2013,"No Religion",1194
"163100","Pahurehure",1.20904565,2013,"No Religion",1116
"163200","Papakura Central",1.56521595,2013,"No Religion",876
"163301","Papakura North East",0.55609314,2013,"No Religion",783
"163302","Twin Parks Rise",0.93198945,2013,"No Religion",42
"163400","Karaka Lakes",3.33078922,2013,"No Religion",243
"163501","Papakura Kelvin",0.48947597,2013,"No Religion",660
"163502","Papakura Eastburn",0.76293035,2013,"No Religion",939
"163600","Papakura Massey Park",0.89410396,2013,"No Religion",822
"163700","Rosehill",1.54510999,2013,"No Religion",1182
"163801","Patumāhoe",1.8153768,2013,"No Religion",294
"163803","Patumāhoe Rural",35.000426,2013,"No Religion",513
"163901","Papakura East",0.63021687,2013,"No Religion",585
"163902","Harbour View Heights",2.49656522,2013,"No Religion",195
"164001","Ōpaheke",1.14969156,2013,"No Religion",1128
"164100","Papakura Industrial",1.53813489,2013,"No Religion",63
"164201","Red Hill",0.99384735,2013,"No Religion",822
"164301","Drury West",2.84941925,2013,"No Religion",72
"164302","Drury East",3.06351897,2013,"No Religion",279
"164401","Tamakae",1.49995814,2013,"No Religion",1062
"164500","Hamilton Estate",2.25936492,2013,"No Religion",984
"164601","Runciman",12.5113039,2013,"No Religion",333
"164602","Drury South Crossing",8.03851195,2013,"No Religion",132
"164603","Waihoehoe",22.90327672,2013,"No Religion",834
"164700","Waiuku Central",1.13149719,2013,"No Religion",498
"164800","Waiuku East",0.83260927,2013,"No Religion",852
"164900","Kendallvale",2.14461759,2013,"No Religion",516
"165001","Puni",39.22223404,2013,"No Religion",642
"165101","Ramarama",39.69294546,2013,"No Religion",714
"165200","Hunua",77.83490991,2013,"No Religion",567
"165301","Pukekohe North",3.90240262,2013,"No Religion",741
"165302","Pukekohe North West",0.88049399,2013,"No Religion",654
"165400","Anselmi Ridge",7.53505468,2013,"No Religion",606
"165501","Pukekohe West",1.24520058,2013,"No Religion",1506
"165502","Pukekohe South West",1.00687574,2013,"No Religion",138
"165600","Cape Hill",0.71654804,2013,"No Religion",522
"165700","Rosa Birch Park",0.79202792,2013,"No Religion",678
"165800","Rooseville Park",1.34683769,2013,"No Religion",1038
"165901","Cloverlea (Auckland)",1.30562043,2013,"No Religion",768
"166000","Pukekohe Central",3.1047314,2013,"No Religion",108
"166100","Pukekohe Hospital",0.73466653,2013,"No Religion",591
"166200","Buckland",8.45747417,2013,"No Religion",453
"166301","Bombay Hills",30.15922188,2013,"No Religion",636
"166400","Ararimu",90.92525791,2013,"No Religion",840
"166500","Colville",543.29528443,2013,"No Religion",585
"166600","Islands Thames-Coromandel District",35.45169508,2013,"No Religion",-999
"166700","Coromandel",10.88716998,2013,"No Religion",705
"166900","Mercury Bay North",305.27261585,2013,"No Religion",615
